subject,situation,sessionid,finalprofit,showupfee,type,period_game,aeffort,peffort,mae,varianta,variantp,period_lottery,period_lottery_del,offeraccept,offeracceptd,IV,va,vb,vc,vd,consistent,lossaversion,ioc,eopt,maeopt,cost,EV_control,EV_deleg,EV_diff,conflict,stakesize,revorder,maecontrol,peffort_control,wtp_del_control,delegation_control,variantp_control,period_control
54,3,111021_1315,76.618797,10,Agent,3,0,64,50,2,1,3,17,90,130,40,180,180,140,100,1,3,0,40,40,40.959999,,,,.5,low,0,0,,,,,
54,4,111021_1315,76.618797,10,Agent,9,100,69,70,2,1,20,16,100,130,30,220,220,160,100,1,3,0,60,60,47.610001,,,,.5,low,0,0,,,,,
54,5,111021_1315,76.618797,10,Agent,4,100,60,1,2,1,11,5,100,260,160,260,260,260,100,1,3,0,80,40,36,,,,1,low,0,0,,,,,
54,6,111021_1315,76.618797,10,Agent,1,100,57,55,2,1,1,10,180,290,110,440,440,380,200,1,3,0,60,40,64.980003,,,,.75,high,0,0,,,,,
54,7,111021_1315,76.618797,10,Agent,7,100,70,85,2,1,8,18,250,400,150,560,560,470,200,1,3,0,90,60,98,,,,.75,high,0,0,,,,,
54,8,111021_1315,76.618797,10,Agent,5,0,55,65,2,1,9,2,200,270,70,360,360,280,200,1,3,0,40,40,60.5,,,,.5,high,0,0,,,,,
54,9,111021_1315,76.618797,10,Agent,8,100,75,76,2,1,19,6,200,300,100,440,440,320,200,1,3,0,60,60,112.5,,,,.5,high,0,0,,,,,
54,10,111021_1315,76.618797,10,Agent,10,99,90,85,2,1,12,4,200,500,300,520,520,520,200,1,3,0,80,40,162,,,,1,high,0,0,,,,,
55,1,111021_1315,63.650398,10,Agent,2,54,50,45,2,1,18,19,100,130,30,220,220,190,100,1,3,0,60,40,25,,,,.75,low,0,0,,,,,
55,2,111021_1315,63.650398,10,Agent,6,80,60,65,2,1,14,16,150,180,30,280,280,235,100,1,3,0,90,60,36,,,,.75,low,0,0,,,,,
55,3,111021_1315,63.650398,10,Agent,3,70,73,60,2,1,10,17,100,110,10,180,180,140,100,1,3,0,40,40,53.290001,,,,.5,low,0,0,,,,,
55,4,111021_1315,63.650398,10,Agent,9,90,71,79,2,1,7,3,169,120,-49,220,220,160,100,1,3,0,60,60,50.41,,,,.5,low,0,0,,,,,
55,5,111021_1315,63.650398,10,Agent,4,78,0,1,2,1,5,15,100,160,60,260,260,260,100,1,3,0,80,40,0,,,,1,low,0,0,,,,,
55,6,111021_1315,63.650398,10,Agent,1,100,40,70,2,1,9,1,200,280,80,440,440,380,200,1,3,0,60,40,32,,,,.75,high,0,0,,,,,
55,7,111021_1315,63.650398,10,Agent,7,90,70,100,2,1,4,20,250,470,220,560,560,470,200,1,3,0,90,60,98,,,,.75,high,0,0,,,,,
55,8,111021_1315,63.650398,10,Agent,5,60,1,1,2,1,6,12,200,240,40,360,360,280,200,1,3,0,40,40,.02,,,,.5,high,0,0,,,,,
55,9,111021_1315,63.650398,10,Agent,8,84,20,26,2,1,8,13,250,270,20,440,440,320,200,1,3,0,60,60,8,,,,.5,high,0,0,,,,,
55,10,111021_1315,63.650398,10,Agent,10,90,100,90,2,1,2,11,320,520,200,520,520,520,200,1,3,0,80,40,200,,,,1,high,0,0,,,,,
56,1,111021_1315,87.098396,10,Agent,2,44,60,1,2,1,8,9,120,110,-10,220,220,190,100,1,2,0,60,40,36,,,,.75,low,0,0,,,,,
56,2,111021_1315,87.098396,10,Agent,6,54,90,80,2,1,13,6,150,180,30,280,280,235,100,1,2,0,90,60,81,,,,.75,low,0,0,,,,,
56,3,111021_1315,87.098396,10,Agent,3,54,30,30,2,1,4,18,110,115,5,180,180,140,100,1,2,0,40,40,9,,,,.5,low,0,0,,,,,
56,4,111021_1315,87.098396,10,Agent,9,59,80,80,2,1,1,20,120,140,20,220,220,160,100,1,2,0,60,60,64,,,,.5,low,0,0,,,,,
56,5,111021_1315,87.098396,10,Agent,4,54,90,80,1,1,5,14,120,180,60,260,260,260,100,1,2,0,80,40,81,,,,1,low,0,0,,,,,
56,6,111021_1315,87.098396,10,Agent,1,67,50,35,2,1,15,17,270,240,-30,440,440,380,200,1,2,0,60,40,50,,,,.75,high,0,0,,,,,
56,7,111021_1315,87.098396,10,Agent,7,54,55,68,2,1,3,7,300,320,20,560,560,470,200,1,2,0,90,60,60.5,,,,.75,high,0,0,,,,,
56,8,111021_1315,87.098396,10,Agent,5,54,25,1,2,1,16,12,250,230,-20,360,360,280,200,1,2,0,40,40,12.5,,,,.5,high,0,0,,,,,
56,9,111021_1315,87.098396,10,Agent,8,67,75,80,2,1,2,19,200,275,75,440,440,320,200,1,2,0,60,60,112.5,,,,.5,high,0,0,,,,,
56,10,111021_1315,87.098396,10,Agent,10,59,45,75,1,1,11,10,275,400,125,520,520,520,200,1,2,0,80,40,40.5,,,,1,high,0,0,,,,,
57,1,111021_1315,62.549999,10,Agent,2,0,51,55,2,1,3,11,74,100,26,220,220,190,100,1,4,0,60,40,26.01,,,,.75,low,0,0,,,,,
57,2,111021_1315,62.549999,10,Agent,6,89,75,78,2,1,9,12,222,235,13,280,280,235,100,1,4,0,90,60,56.25,,,,.75,low,0,0,,,,,
57,3,111021_1315,62.549999,10,Agent,3,0,59,70,2,1,17,20,145,100,-45,180,180,140,100,1,4,0,40,40,34.810001,,,,.5,low,0,0,,,,,
57,4,111021_1315,62.549999,10,Agent,9,77,77,60,2,1,10,1,150,100,-50,220,220,160,100,1,4,0,60,60,59.290001,,,,.5,low,0,0,,,,,
57,5,111021_1315,62.549999,10,Agent,4,77,100,50,2,1,4,15,160,100,-60,260,260,260,100,1,4,0,80,40,100,,,,1,low,0,0,,,,,
57,6,111021_1315,62.549999,10,Agent,1,0,48,45,2,1,19,16,154,200,46,440,440,380,200,1,4,0,60,40,46.080002,,,,.75,high,0,0,,,,,
57,7,111021_1315,62.549999,10,Agent,7,0,90,80,2,1,7,6,398,470,72,560,560,470,200,1,4,0,90,60,162,,,,.75,high,0,0,,,,,
57,8,111021_1315,62.549999,10,Agent,5,0,30,89,2,1,14,18,182,280,98,360,360,280,200,1,4,0,40,40,18,,,,.5,high,0,0,,,,,
57,9,111021_1315,62.549999,10,Agent,8,70,45,20,2,1,13,8,160,200,40,440,440,320,200,1,4,0,60,60,40.5,,,,.5,high,0,0,,,,,
57,10,111021_1315,62.549999,10,Agent,10,70,70,75,2,1,5,2,102,520,418,520,520,520,200,1,4,0,80,40,98,,,,1,high,0,0,,,,,
58,1,111021_1315,73.3992,10,Agent,2,0,90,60,2,1,8,3,119,140,21,220,220,190,100,1,3,0,60,40,81,,,,.75,low,0,0,,,,,
58,2,111021_1315,73.3992,10,Agent,6,0,70,80,2,1,2,20,120,190,70,280,280,235,100,1,3,0,90,60,49,,,,.75,low,0,0,,,,,
58,3,111021_1315,73.3992,10,Agent,3,0,80,80,2,1,13,9,100,130,30,180,180,140,100,1,3,0,40,40,64,,,,.5,low,0,0,,,,,
58,4,111021_1315,73.3992,10,Agent,9,0,70,78,2,1,15,17,120,140,20,220,220,160,100,1,3,0,60,60,49,,,,.5,low,0,0,,,,,
58,5,111021_1315,73.3992,10,Agent,4,0,45,97,1,1,14,7,140,250,110,260,260,260,100,1,3,0,80,40,20.25,,,,1,low,0,0,,,,,
58,6,111021_1315,73.3992,10,Agent,1,0,53,51,2,1,10,1,260,300,40,440,440,380,200,1,3,0,60,40,56.18,,,,.75,high,0,0,,,,,
58,7,111021_1315,73.3992,10,Agent,7,0,100,93,2,1,4,12,360,430,70,560,560,470,200,1,3,0,90,60,200,,,,.75,high,0,0,,,,,
58,8,111021_1315,73.3992,10,Agent,5,0,31,1,2,1,5,11,240,230,-10,360,360,280,200,1,3,0,40,40,19.219999,,,,.5,high,0,0,,,,,
58,9,111021_1315,73.3992,10,Agent,8,0,81,80,2,1,16,18,200,280,80,440,440,320,200,1,3,0,60,60,131.22,,,,.5,high,0,0,,,,,
58,10,111021_1315,73.3992,10,Agent,10,0,80,65,1,1,6,19,320,370,50,520,520,520,200,1,3,0,80,40,128,,,,1,high,0,0,,,,,
59,1,111021_1315,37.860001,10,Agent,2,50,100,90,2,1,8,2,120,150,30,220,220,190,100,1,5,0,60,40,100,,,,.75,low,0,0,,,,,
59,2,111021_1315,37.860001,10,Agent,6,50,68,68,2,1,10,19,150,150,0,280,280,235,100,1,5,0,90,60,46.240002,,,,.75,low,0,0,,,,,
59,3,111021_1315,37.860001,10,Agent,3,50,80,63,2,1,18,20,70,100,30,180,180,140,100,1,5,0,40,40,64,,,,.5,low,0,0,,,,,
59,4,111021_1315,37.860001,10,Agent,9,50,90,65,2,1,4,14,120,120,0,220,220,160,100,1,5,0,60,60,81,,,,.5,low,0,0,,,,,
59,5,111021_1315,37.860001,10,Agent,4,100,20,3,2,1,12,1,100,100,0,260,260,260,100,1,5,0,80,40,4,,,,1,low,0,0,,,,,
59,6,111021_1315,37.860001,10,Agent,1,50,80,90,2,1,15,6,250,300,50,440,440,380,200,1,5,0,60,40,128,,,,.75,high,0,0,,,,,
59,7,111021_1315,37.860001,10,Agent,7,100,25,85,2,1,3,5,200,450,250,560,560,470,200,1,5,0,90,60,12.5,,,,.75,high,0,0,,,,,
59,8,111021_1315,37.860001,10,Agent,5,100,50,50,2,1,13,7,250,240,-10,360,360,280,200,1,5,0,40,40,50,,,,.5,high,0,0,,,,,
59,9,111021_1315,37.860001,10,Agent,8,70,32,78,2,1,16,17,200,250,50,440,440,320,200,1,5,0,60,60,20.48,,,,.5,high,0,0,,,,,
59,10,111021_1315,37.860001,10,Agent,10,100,98,70,2,2,11,9,300,400,100,520,520,520,200,1,5,0,80,40,192.08,,,,1,high,0,0,,,,,
60,1,111021_1315,73.199997,10,Agent,2,0,45,99,2,1,14,7,135,190,55,220,220,190,100,1,3,0,60,40,20.25,,,,.75,low,0,0,,,,,
60,2,111021_1315,73.199997,10,Agent,6,90,80,80,2,1,8,18,170,205,35,280,280,235,100,1,3,0,90,60,64,,,,.75,low,0,0,,,,,
60,3,111021_1315,73.199997,10,Agent,3,0,55,64,2,1,16,1,115,130,15,180,180,140,100,1,3,0,40,40,30.25,,,,.5,low,0,0,,,,,
60,4,111021_1315,73.199997,10,Agent,9,100,100,60,2,1,4,9,120,130,10,220,220,160,100,1,3,0,60,60,100,,,,.5,low,0,0,,,,,
60,5,111021_1315,73.199997,10,Agent,4,0,75,65,2,1,15,19,150,185,35,260,260,260,100,1,3,0,80,40,56.25,,,,1,low,0,0,,,,,
60,6,111021_1315,73.199997,10,Agent,1,94,54,55,2,1,20,17,260,280,20,440,440,380,200,1,3,0,60,40,58.32,,,,.75,high,0,0,,,,,
60,7,111021_1315,73.199997,10,Agent,7,100,91,90,2,1,13,6,380,435,55,560,560,470,200,1,3,0,90,60,165.62,,,,.75,high,0,0,,,,,
60,8,111021_1315,73.199997,10,Agent,5,0,70,70,2,1,10,12,200,260,60,360,360,280,200,1,3,0,40,40,98,,,,.5,high,0,0,,,,,
60,9,111021_1315,73.199997,10,Agent,8,95,90,80,2,1,2,11,247,299,52,440,440,320,200,1,3,0,60,60,162,,,,.5,high,0,0,,,,,
60,10,111021_1315,73.199997,10,Agent,10,100,40,30,2,1,5,3,290,299,9,520,520,520,200,1,3,0,80,40,32,,,,1,high,0,0,,,,,
61,1,111021_1315,74.279999,10,Agent,2,70,65,40,2,1,3,12,120,120,0,220,220,190,100,1,2,0,60,40,42.25,,,,.75,low,0,0,,,,,
61,2,111021_1315,74.279999,10,Agent,6,78,67,67,2,1,15,10,200,200,0,280,280,235,100,1,2,0,90,60,44.889999,,,,.75,low,0,0,,,,,
61,3,111021_1315,74.279999,10,Agent,3,78,20,20,2,1,19,6,140,120,-20,180,180,140,100,1,2,0,40,40,4,,,,.5,low,0,0,,,,,
61,4,111021_1315,74.279999,10,Agent,9,78,45,98,2,1,8,20,130,140,10,220,220,160,100,1,2,0,60,60,20.25,,,,.5,low,0,0,,,,,
61,5,111021_1315,74.279999,10,Agent,4,78,78,25,2,1,13,17,160,140,-20,260,260,260,100,1,2,0,80,40,60.84,,,,1,low,0,0,,,,,
61,6,111021_1315,74.279999,10,Agent,1,78,50,54,2,1,14,9,200,240,40,440,440,380,200,1,2,0,60,40,50,,,,.75,high,0,0,,,,,
61,7,111021_1315,74.279999,10,Agent,7,90,71,70,2,1,7,18,300,370,70,560,560,470,200,1,2,0,90,60,100.82,,,,.75,high,0,0,,,,,
61,8,111021_1315,74.279999,10,Agent,5,75,50,45,2,1,5,2,200,200,0,360,360,280,200,1,2,0,40,40,50,,,,.5,high,0,0,,,,,
61,9,111021_1315,74.279999,10,Agent,8,70,100,40,1,1,11,4,240,280,40,440,440,320,200,1,2,0,60,60,200,,,,.5,high,0,0,,,,,
61,10,111021_1315,74.279999,10,Agent,10,85,95,50,2,2,16,1,320,300,-20,520,520,520,200,1,2,0,80,40,180.5,,,,1,high,0,0,,,,,
62,1,111021_1315,71.489998,10,Agent,2,50,51,2,1,1,1,15,188,120,-68,220,220,190,100,1,1,0,60,40,26.01,,,,.75,low,0,0,,,,,
62,2,111021_1315,71.489998,10,Agent,6,65,50,67,2,1,17,8,150,199,49,280,280,235,100,1,1,0,90,60,25,,,,.75,low,0,0,,,,,
62,3,111021_1315,71.489998,10,Agent,3,60,50,1,2,1,10,12,110,110,0,180,180,140,100,1,1,0,40,40,25,,,,.5,low,0,0,,,,,
62,4,111021_1315,71.489998,10,Agent,9,65,85,70,2,1,3,13,140,140,0,220,220,160,100,1,1,0,60,60,72.25,,,,.5,low,0,0,,,,,
62,5,111021_1315,71.489998,10,Agent,4,51,60,50,1,1,4,19,180,160,-20,260,260,260,100,1,1,0,80,40,36,,,,1,low,0,0,,,,,
62,6,111021_1315,71.489998,10,Agent,1,51,95,70,2,1,5,18,250,300,50,440,440,380,200,1,1,0,60,40,180.5,,,,.75,high,0,0,,,,,
62,7,111021_1315,71.489998,10,Agent,7,65,95,90,2,1,9,11,360,400,40,560,560,470,200,1,1,0,90,60,180.5,,,,.75,high,0,0,,,,,
62,8,111021_1315,71.489998,10,Agent,5,58,60,40,2,1,2,16,200,230,30,360,360,280,200,1,1,0,40,40,72,,,,.5,high,0,0,,,,,
62,9,111021_1315,71.489998,10,Agent,8,30,35,95,1,1,14,6,220,300,80,440,440,320,200,1,1,0,60,60,24.5,,,,.5,high,0,0,,,,,
62,10,111021_1315,71.489998,10,Agent,10,65,50,1,1,1,7,20,380,250,-130,520,520,520,200,1,1,0,80,40,50,,,,1,high,0,0,,,,,
63,1,111021_1315,80.398804,10,Agent,2,30,70,31,2,1,4,7,140,135,-5,220,220,190,100,1,2,0,60,40,49,,,,.75,low,0,0,,,,,
63,2,111021_1315,80.398804,10,Agent,6,50,90,80,2,1,11,8,190,200,10,280,280,235,100,1,2,0,90,60,81,,,,.75,low,0,0,,,,,
63,3,111021_1315,80.398804,10,Agent,3,22,40,96,1,1,6,10,105,135,30,180,180,140,100,1,2,0,40,40,16,,,,.5,low,0,0,,,,,
63,4,111021_1315,80.398804,10,Agent,9,45,51,40,2,1,3,5,130,130,0,220,220,160,100,1,2,0,60,60,26.01,,,,.5,low,0,0,,,,,
63,5,111021_1315,80.398804,10,Agent,4,65,80,30,1,1,17,12,140,180,40,260,260,260,100,1,2,0,80,40,64,,,,1,low,0,0,,,,,
63,6,111021_1315,80.398804,10,Agent,1,59,100,50,2,1,20,1,240,290,50,440,440,380,200,1,2,0,60,40,200,,,,.75,high,0,0,,,,,
63,7,111021_1315,80.398804,10,Agent,7,65,75,65,2,1,2,19,400,400,0,560,560,470,200,1,2,0,90,60,112.5,,,,.75,high,0,0,,,,,
63,8,111021_1315,80.398804,10,Agent,5,55,44,60,2,1,18,16,230,260,30,360,360,280,200,1,2,0,40,40,38.720001,,,,.5,high,0,0,,,,,
63,9,111021_1315,80.398804,10,Agent,8,61,45,60,2,1,9,13,280,280,0,440,440,320,200,1,2,0,60,60,40.5,,,,.5,high,0,0,,,,,
63,10,111021_1315,80.398804,10,Agent,10,60,77,44,2,2,15,14,350,420,70,520,520,520,200,1,2,0,80,40,118.58,,,,1,high,0,0,,,,,
64,1,111021_1315,68.879997,10,Agent,2,24,50,40,2,1,11,15,135,136,1,220,220,190,100,1,2,0,60,40,25,,,,.75,low,0,0,,,,,
64,2,111021_1315,68.879997,10,Agent,6,68,100,50,2,1,9,4,180,170,-10,280,280,235,100,1,2,0,90,60,100,,,,.75,low,0,0,,,,,
64,3,111021_1315,68.879997,10,Agent,3,58,50,1,2,1,5,14,115,101,-14,180,180,140,100,1,2,0,40,40,25,,,,.5,low,0,0,,,,,
64,4,111021_1315,68.879997,10,Agent,9,71,50,1,2,1,7,3,135,101,-34,220,220,160,100,1,2,0,60,60,25,,,,.5,low,0,0,,,,,
64,5,111021_1315,68.879997,10,Agent,4,0,47,1,2,2,8,1,160,101,-59,260,260,260,100,1,2,0,80,40,22.09,,,,1,low,0,0,,,,,
64,6,111021_1315,68.879997,10,Agent,1,50,33,90,2,1,10,2,300,370,70,440,440,380,200,1,2,0,60,40,21.780001,,,,.75,high,0,0,,,,,
64,7,111021_1315,68.879997,10,Agent,7,55,60,50,2,1,20,19,352,335,-17,560,560,470,200,1,2,0,90,60,72,,,,.75,high,0,0,,,,,
64,8,111021_1315,68.879997,10,Agent,5,50,76,100,2,1,16,12,210,280,70,360,360,280,200,1,2,0,40,40,115.52,,,,.5,high,0,0,,,,,
64,9,111021_1315,68.879997,10,Agent,8,57,51,40,2,1,13,17,275,248,-27,440,440,320,200,1,2,0,60,60,52.02,,,,.5,high,0,0,,,,,
64,10,111021_1315,68.879997,10,Agent,10,0,80,50,2,1,6,18,326,360,34,520,520,520,200,1,2,0,80,40,128,,,,1,high,0,0,,,,,
65,1,111021_1315,73.449997,10,Agent,2,80,70,50,2,1,7,6,125,160,35,220,220,190,100,1,4,5,60,40,49,,,,.75,low,0,0,,,,,
65,2,111021_1315,73.449997,10,Agent,6,51,50,93,1,1,16,19,199,190,-9,280,280,235,100,1,4,5,90,60,25,,,,.75,low,0,0,,,,,
65,3,111021_1315,73.449997,10,Agent,3,85,1,2,2,1,18,11,100,120,20,180,180,140,100,1,4,5,40,40,.0099999998,,,,.5,low,0,0,,,,,
65,4,111021_1315,73.449997,10,Agent,9,90,50,60,1,1,9,2,120,130,10,220,220,160,100,1,4,5,60,60,25,,,,.5,low,0,0,,,,,
65,5,111021_1315,73.449997,10,Agent,4,95,80,100,1,2,8,17,36,259,223,260,260,260,100,1,4,5,80,40,64,,,,1,low,0,0,,,,,
65,6,111021_1315,73.449997,10,Agent,1,70,25,10,2,1,13,10,250,300,50,440,440,380,200,1,4,5,60,40,12.5,,,,.75,high,0,0,,,,,
65,7,111021_1315,73.449997,10,Agent,7,90,50,66,2,1,5,14,400,400,0,560,560,470,200,1,4,5,90,60,50,,,,.75,high,0,0,,,,,
65,8,111021_1315,73.449997,10,Agent,5,75,50,10,2,1,20,1,240,230,-10,360,360,280,200,1,4,5,40,40,50,,,,.5,high,0,0,,,,,
65,9,111021_1315,73.449997,10,Agent,8,93,50,45,2,1,12,3,350,240,-110,440,440,320,200,1,4,5,60,60,50,,,,.5,high,0,0,,,,,
65,10,111021_1315,73.449997,10,Agent,10,77,83,90,2,2,4,15,65,480,415,520,520,520,200,1,4,5,80,40,137.78,,,,1,high,0,0,,,,,
66,1,111021_1315,72.419998,10,Agent,2,40,47,54,2,1,12,3,140,150,10,220,220,190,100,1,3,0,60,40,22.09,,,,.75,low,0,0,,,,,
66,2,111021_1315,72.419998,10,Agent,6,64,40,55,2,1,13,15,150,175,25,280,280,235,100,1,3,0,90,60,16,,,,.75,low,0,0,,,,,
66,3,111021_1315,72.419998,10,Agent,3,72,70,60,2,1,4,11,105,120,15,180,180,140,100,1,3,0,40,40,49,,,,.5,low,0,0,,,,,
66,4,111021_1315,72.419998,10,Agent,9,100,80,60,2,1,10,1,135,120,-15,220,220,160,100,1,3,0,60,60,64,,,,.5,low,0,0,,,,,
66,5,111021_1315,72.419998,10,Agent,4,78,75,60,2,1,9,16,150,200,50,260,260,260,100,1,3,0,80,40,56.25,,,,1,low,0,0,,,,,
66,6,111021_1315,72.419998,10,Agent,1,55,51,72,2,1,8,7,225,330,105,440,440,380,200,1,3,0,60,40,52.02,,,,.75,high,0,0,,,,,
66,7,111021_1315,72.419998,10,Agent,7,100,78,100,2,1,19,14,350,470,120,560,560,470,200,1,3,0,90,60,121.68,,,,.75,high,0,0,,,,,
66,8,111021_1315,72.419998,10,Agent,5,55,63,64,2,1,17,20,210,240,30,360,360,280,200,1,3,0,40,40,79.379997,,,,.5,high,0,0,,,,,
66,9,111021_1315,72.419998,10,Agent,8,75,35,60,2,1,18,5,270,275,5,440,440,320,200,1,3,0,60,60,24.5,,,,.5,high,0,0,,,,,
66,10,111021_1315,72.419998,10,Agent,10,50,80,1,2,1,6,2,300,350,50,520,520,520,200,1,3,0,80,40,128,,,,1,high,0,0,,,,,
67,1,111021_1315,57.84,10,Agent,2,60,55,100,2,1,2,6,100,190,90,220,220,190,100,1,3,0,60,40,30.25,,,,.75,low,0,0,,,,,
67,2,111021_1315,57.84,10,Agent,6,85,51,45,2,1,7,9,170,170,0,280,280,235,100,1,3,0,90,60,26.01,,,,.75,low,0,0,,,,,
67,3,111021_1315,57.84,10,Agent,3,83,35,50,2,1,13,11,100,115,15,180,180,140,100,1,3,0,40,40,12.25,,,,.5,low,0,0,,,,,
67,4,111021_1315,57.84,10,Agent,9,75,60,77,2,1,16,20,90,129,39,220,220,160,100,1,3,0,60,60,36,,,,.5,low,0,0,,,,,
67,5,111021_1315,57.84,10,Agent,4,71,70,10,1,2,14,10,100,180,80,260,260,260,100,1,3,0,80,40,49,,,,1,low,0,0,,,,,
67,6,111021_1315,57.84,10,Agent,1,71,65,65,2,1,17,1,300,300,0,440,440,380,200,1,3,0,60,40,84.5,,,,.75,high,0,0,,,,,
67,7,111021_1315,57.84,10,Agent,7,89,80,60,2,1,18,15,400,300,-100,560,560,470,200,1,3,0,90,60,128,,,,.75,high,0,0,,,,,
67,8,111021_1315,57.84,10,Agent,5,64,60,40,2,1,5,19,200,240,40,360,360,280,200,1,3,0,40,40,72,,,,.5,high,0,0,,,,,
67,9,111021_1315,57.84,10,Agent,8,71,70,40,2,1,3,12,300,250,-50,440,440,320,200,1,3,0,60,60,98,,,,.5,high,0,0,,,,,
67,10,111021_1315,57.84,10,Agent,10,50,70,1,1,1,8,4,300,300,0,520,520,520,200,1,3,0,80,40,98,,,,1,high,0,0,,,,,
68,1,111021_1315,56.517601,10,Agent,2,52,60,50,2,1,14,7,115,160,45,220,220,190,100,1,1,0,60,40,36,,,,.75,low,0,0,,,,,
68,2,111021_1315,56.517601,10,Agent,6,55,95,75,1,1,1,6,179,190,11,280,280,235,100,1,1,0,90,60,90.25,,,,.75,low,0,0,,,,,
68,3,111021_1315,56.517601,10,Agent,3,59,25,50,2,1,2,18,120,120,0,180,180,140,100,1,1,0,40,40,6.25,,,,.5,low,0,0,,,,,
68,4,111021_1315,56.517601,10,Agent,9,69,77,99,2,1,5,11,135,155,20,220,220,160,100,1,1,0,60,60,59.290001,,,,.5,low,0,0,,,,,
68,5,111021_1315,56.517601,10,Agent,4,32,60,1,1,1,16,4,175,130,-45,260,260,260,100,1,1,0,80,40,36,,,,1,low,0,0,,,,,
68,6,111021_1315,56.517601,10,Agent,1,59,35,50,1,1,13,12,230,310,80,440,440,380,200,1,1,0,60,40,24.5,,,,.75,high,0,0,,,,,
68,7,111021_1315,56.517601,10,Agent,7,69,67,68,2,1,10,8,320,320,0,560,560,470,200,1,1,0,90,60,89.779999,,,,.75,high,0,0,,,,,
68,8,111021_1315,56.517601,10,Agent,5,69,63,66,2,1,3,9,225,255,30,360,360,280,200,1,1,0,40,40,79.379997,,,,.5,high,0,0,,,,,
68,9,111021_1315,56.517601,10,Agent,8,74,58,78,2,1,20,17,250,285,35,440,440,320,200,1,1,0,60,60,67.279999,,,,.5,high,0,0,,,,,
68,10,111021_1315,56.517601,10,Agent,10,75,100,20,1,2,15,19,320,350,30,520,520,520,200,1,1,0,80,40,200,,,,1,high,0,0,,,,,
69,1,111026_1315,62.805,10,Principal,8,77,75,1,2,1,16,3,100,120,20,220,220,190,100,1,4,0,60,40,56.25,133.75,100.9,-32.849998,.75,low,0,0,,,,,
69,2,111026_1315,62.805,10,Principal,7,2,75,75,2,1,12,19,100,200,100,280,280,235,100,1,4,0,90,60,56.25,178.75,201.25,22.5,.75,low,0,0,,,,,
69,3,111026_1315,62.805,10,Principal,3,20,63,75,2,1,2,10,100,130,30,180,180,140,100,1,4,0,40,40,39.689999,110.71,130,19.290001,.5,low,0,0,,,,,
69,4,111026_1315,62.805,10,Principal,6,71,75,75,2,1,13,7,100,140,40,220,220,160,100,1,4,0,60,60,56.25,133.75,145,11.25,.5,low,0,0,,,,,
69,5,111026_1315,62.805,10,Principal,5,60,75,1,1,1,6,14,120,160,40,260,260,260,100,1,4,0,80,40,56.25,163.75,101.6,-62.150002,1,low,0,0,,,,,
69,6,111026_1315,62.805,10,Principal,1,0,55,75,2,1,11,1,250,300,50,440,440,380,200,1,4,0,60,40,60.5,271.5,335,63.5,.75,high,0,0,,,,,
69,7,111026_1315,62.805,10,Principal,9,48,67,75,2,1,4,15,290,335,45,560,560,470,200,1,4,0,90,60,89.779999,351.42001,402.5,51.079987,.75,high,0,0,,,,,
69,8,111026_1315,62.805,10,Principal,10,50,75,75,2,1,17,18,160,240,80,360,360,280,200,1,4,0,40,40,112.5,207.5,260,52.5,.5,high,0,0,,,,,
69,9,111026_1315,62.805,10,Principal,2,100,75,100,2,1,9,5,200,320,120,440,440,320,200,1,4,0,60,60,112.5,267.5,320,52.5,.5,high,0,0,,,,,
69,10,111026_1315,62.805,10,Principal,4,70,90,1,1,1,8,20,350,320,-30,520,520,520,200,1,4,0,80,40,162,326,203.2,-122.8,1,high,0,0,,,,,
70,1,111026_1315,63.3162,10,Principal,8,15,55,40,2,1,4,18,160,160,0,220,220,190,100,1,4,0,60,40,30.25,135.75,136,.25,.75,low,0,0,,,,,
70,2,111026_1315,63.3162,10,Principal,7,70,60,32,2,1,15,5,195,185,-10,280,280,235,100,1,4,0,90,60,36,172,143.2,-28.800003,.75,low,0,0,,,,,
70,3,111026_1315,63.3162,10,Principal,3,63,51,50,2,1,11,2,115,120,5,180,180,140,100,1,4,0,40,40,26.01,114.79,120,5.2099991,.5,low,0,0,,,,,
70,4,111026_1315,63.3162,10,Principal,6,2,41,40,2,1,12,13,160,140,-20,220,220,160,100,1,4,0,60,60,16.809999,132.39,124,-8.3899994,.5,low,0,0,,,,,
70,5,111026_1315,63.3162,10,Principal,5,0,26,2,2,1,7,10,110,170,60,260,260,260,100,1,4,0,80,40,6.7600002,134.84,103.2,-31.639999,1,low,0,0,,,,,
70,6,111026_1315,63.3162,10,Principal,1,15,64,30,2,1,14,20,280,210,-70,440,440,380,200,1,4,0,60,40,81.919998,271.67999,254,-17.679993,.75,high,0,0,,,,,
70,7,111026_1315,63.3162,10,Principal,9,50,71,70,2,1,8,19,320,220,-100,560,560,470,200,1,4,0,90,60,100.82,354.78,389,34.220001,.75,high,0,0,,,,,
70,8,111026_1315,63.3162,10,Principal,10,29,56,55,2,1,1,17,230,245,15,360,360,280,200,1,4,0,40,40,62.720001,226.88,244,17.119995,.5,high,0,0,,,,,
70,9,111026_1315,63.3162,10,Principal,2,63,45,26,2,1,3,9,260,235,-25,440,440,320,200,1,4,0,60,60,40.5,267.5,231.2,-36.300003,.5,high,0,0,,,,,
70,10,111026_1315,63.3162,10,Principal,4,100,90,85,1,1,6,16,201,500,299,520,520,520,200,1,4,0,80,40,162,326,472,146,1,high,0,0,,,,,
